CountryName,CountryCode,IndicatorCode,Value,Value Description,Year
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1995-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1994-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1993-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1992-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1991-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1990-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1989-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1988-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1987-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1986-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1985-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1984-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1983-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1982-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1981-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1980-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1979-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1978-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1977-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1976-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1975-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1974-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1973-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1972-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1971-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1970-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1969-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1968-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1967-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1966-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1965-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1964-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1963-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1962-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1961-01-01
Libya,LY,NY.GDP.MKTP.KD.ZG,3.67921329264158,GDP growth (annual %),1960-01-01
Libya,LY,SP.POP.GROW,0.930674535288235,Population growth (annual %),2016-01-01
Libya,LY,SP.POP.GROW,0.4959708497819079,Population growth (annual %),2015-01-01
Libya,LY,SP.POP.GROW,0.131257257710439,Population growth (annual %),2014-01-01
Libya,LY,SP.POP.GROW,-0.0369204120819792,Population growth (annual %),2013-01-01
Libya,LY,SP.POP.GROW,0.0767768358580047,Population growth (annual %),2012-01-01
Libya,LY,SP.POP.GROW,0.3941072385965321,Population growth (annual %),2011-01-01
Libya,LY,SP.POP.GROW,0.782530353839159,Population growth (annual %),2010-01-01
Libya,LY,SP.POP.GROW,1.11672375486722,Population growth (annual %),2009-01-01
Libya,LY,SP.POP.GROW,1.37593409165659,Population growth (annual %),2008-01-01
Libya,LY,SP.POP.GROW,1.50067823272972,Population growth (annual %),2007-01-01
Libya,LY,SP.POP.GROW,1.5204347195328998,Population growth (annual %),2006-01-01
Libya,LY,SP.POP.GROW,1.5295693783651798,Population growth (annual %),2005-01-01
Libya,LY,SP.POP.GROW,1.5689619097389298,Population growth (annual %),2004-01-01
Libya,LY,SP.POP.GROW,1.5872772228448602,Population growth (annual %),2003-01-01
Libya,LY,SP.POP.GROW,1.5855247876704,Population growth (annual %),2002-01-01
Libya,LY,SP.POP.GROW,1.57121627428974,Population growth (annual %),2001-01-01
Libya,LY,SP.POP.GROW,1.53509430439291,Population growth (annual %),2000-01-01
Libya,LY,SP.POP.GROW,1.50267425274548,Population growth (annual %),1999-01-01
Libya,LY,SP.POP.GROW,1.51723529526402,Population growth (annual %),1998-01-01
Libya,LY,SP.POP.GROW,1.60318165436432,Population growth (annual %),1997-01-01
Libya,LY,SP.POP.GROW,1.7444362952510402,Population growth (annual %),1996-01-01
Libya,LY,SP.POP.GROW,1.9134999147441598,Population growth (annual %),1995-01-01
Libya,LY,SP.POP.GROW,2.07522473840438,Population growth (annual %),1994-01-01
Libya,LY,SP.POP.GROW,2.21743620070329,Population growth (annual %),1993-01-01
Libya,LY,SP.POP.GROW,2.32109502978248,Population growth (annual %),1992-01-01
Libya,LY,SP.POP.GROW,2.3970093470933,Population growth (annual %),1991-01-01
Libya,LY,SP.POP.GROW,2.4585364260288,Population growth (annual %),1990-01-01
Libya,LY,SP.POP.GROW,2.5382526967362202,Population growth (annual %),1989-01-01
Libya,LY,SP.POP.GROW,2.65834121519426,Population growth (annual %),1988-01-01
Libya,LY,SP.POP.GROW,2.84095671185507,Population growth (annual %),1987-01-01
Libya,LY,SP.POP.GROW,3.07101633355118,Population growth (annual %),1986-01-01
Libya,LY,SP.POP.GROW,3.335157659918,Population growth (annual %),1985-01-01
Libya,LY,SP.POP.GROW,3.5873634588969,Population growth (annual %),1984-01-01
Libya,LY,SP.POP.GROW,3.7843076433767098,Population growth (annual %),1983-01-01
Libya,LY,SP.POP.GROW,3.88650067459836,Population growth (annual %),1982-01-01
Libya,LY,SP.POP.GROW,3.90822310071045,Population growth (annual %),1981-01-01
Libya,LY,SP.POP.GROW,3.88691141680739,Population growth (annual %),1980-01-01
Libya,LY,SP.POP.GROW,3.87275013526352,Population growth (annual %),1979-01-01
Libya,LY,SP.POP.GROW,3.8828227751483197,Population growth (annual %),1978-01-01
Libya,LY,SP.POP.GROW,3.94835723332285,Population growth (annual %),1977-01-01
Libya,LY,SP.POP.GROW,4.05834757745206,Population growth (annual %),1976-01-01
Libya,LY,SP.POP.GROW,4.17854829015569,Population growth (annual %),1975-01-01
Libya,LY,SP.POP.GROW,4.273622432896319,Population growth (annual %),1974-01-01
Libya,LY,SP.POP.GROW,4.34114749793818,Population growth (annual %),1973-01-01
Libya,LY,SP.POP.GROW,4.3620584163385,Population growth (annual %),1972-01-01
Libya,LY,SP.POP.GROW,4.33938394214578,Population growth (annual %),1971-01-01
Libya,LY,SP.POP.GROW,4.29563828384142,Population growth (annual %),1970-01-01
Libya,LY,SP.POP.GROW,4.24293892313546,Population growth (annual %),1969-01-01
Libya,LY,SP.POP.GROW,4.1715980112364,Population growth (annual %),1968-01-01
Libya,LY,SP.POP.GROW,4.08435723585432,Population growth (annual %),1967-01-01
Libya,LY,SP.POP.GROW,3.9800118014745096,Population growth (annual %),1966-01-01
Libya,LY,SP.POP.GROW,3.8510185198833997,Population growth (annual %),1965-01-01
Libya,LY,SP.POP.GROW,3.70448918124239,Population growth (annual %),1964-01-01
Libya,LY,SP.POP.GROW,3.56961810032243,Population growth (annual %),1963-01-01
Libya,LY,SP.POP.GROW,3.4601029049132204,Population growth (annual %),1962-01-01
Libya,LY,SP.POP.GROW,3.3707044570880895,Population growth (annual %),1961-01-01
Libya,LY,SP.POP.GROW,3.2842525425096203,Population growth (annual %),1960-01-01
Libya,LY,FI.RES.TOTL.CD,70191438392.9273,"Total reserves (includes gold, current US$)",2016-01-01
Libya,LY,FI.RES.TOTL.CD,77649593174.7463,"Total reserves (includes gold, current US$)",2015-01-01
Libya,LY,FI.RES.TOTL.CD,93615460032.9457,"Total reserves (includes gold, current US$)",2014-01-01
Libya,LY,FI.RES.TOTL.CD,119714243055.28,"Total reserves (includes gold, current US$)",2013-01-01
Libya,LY,FI.RES.TOTL.CD,124647554386.636,"Total reserves (includes gold, current US$)",2012-01-01
Libya,LY,FI.RES.TOTL.CD,110538568687.253,"Total reserves (includes gold, current US$)",2011-01-01
Libya,LY,FI.RES.TOTL.CD,106144240867.32,"Total reserves (includes gold, current US$)",2010-01-01
Libya,LY,FI.RES.TOTL.CD,103753848614.775,"Total reserves (includes gold, current US$)",2009-01-01
Libya,LY,FI.RES.TOTL.CD,96334975396.4355,"Total reserves (includes gold, current US$)",2008-01-01
Libya,LY,FI.RES.TOTL.CD,83259981376.81099,"Total reserves (includes gold, current US$)",2007-01-01
Libya,LY,FI.RES.TOTL.CD,62228720878.4648,"Total reserves (includes gold, current US$)",2006-01-01
Libya,LY,FI.RES.TOTL.CD,41879961966.2284,"Total reserves (includes gold, current US$)",2005-01-01
Libya,LY,FI.RES.TOTL.CD,27714114397.4632,"Total reserves (includes gold, current US$)",2004-01-01
Libya,LY,FI.RES.TOTL.CD,21513344908.3751,"Total reserves (includes gold, current US$)",2003-01-01
Libya,LY,FI.RES.TOTL.CD,15892269294.4203,"Total reserves (includes gold, current US$)",2002-01-01
Libya,LY,FI.RES.TOTL.CD,16079034345.0547,"Total reserves (includes gold, current US$)",2001-01-01
Libya,LY,FI.RES.TOTL.CD,13729872226.4072,"Total reserves (includes gold, current US$)",2000-01-01
Libya,LY,FI.RES.TOTL.CD,8621829768.376171,"Total reserves (includes gold, current US$)",1999-01-01
Libya,LY,FI.RES.TOTL.CD,8598140097.32068,"Total reserves (includes gold, current US$)",1998-01-01
Libya,LY,FI.RES.TOTL.CD,7382032500.0,"Total reserves (includes gold, current US$)",1997-01-01
Libya,LY,FI.RES.TOTL.CD,7382032500.0,"Total reserves (includes gold, current US$)",1996-01-01
Libya,LY,FI.RES.TOTL.CD,7382032500.0,"Total reserves (includes gold, current US$)",1995-01-01
Libya,LY,FI.RES.TOTL.CD,7382032500.0,"Total reserves (includes gold, current US$)",1994-01-01
Libya,LY,FI.RES.TOTL.CD,7382032500.0,"Total reserves (includes gold, current US$)",1993-01-01
Libya,LY,FI.RES.TOTL.CD,7382032500.0,"Total reserves (includes gold, current US$)",1992-01-01
Libya,LY,FI.RES.TOTL.CD,6967997814.4,"Total reserves (includes gold, current US$)",1991-01-01
Libya,LY,FI.RES.TOTL.CD,7225219474.8,"Total reserves (includes gold, current US$)",1990-01-01
Libya,LY,FI.RES.TOTL.CD,5776262605.6,"Total reserves (includes gold, current US$)",1989-01-01
Libya,LY,FI.RES.TOTL.CD,5798484395.0,"Total reserves (includes gold, current US$)",1988-01-01
Libya,LY,FI.RES.TOTL.CD,7580772792.0,"Total reserves (includes gold, current US$)",1987-01-01
Libya,LY,FI.RES.TOTL.CD,7360413077.1,"Total reserves (includes gold, current US$)",1986-01-01
Libya,LY,FI.RES.TOTL.CD,7081091916.916659,"Total reserves (includes gold, current US$)",1985-01-01
Libya,LY,FI.RES.TOTL.CD,4758853174.23649,"Total reserves (includes gold, current US$)",1984-01-01
Libya,LY,FI.RES.TOTL.CD,6583893437.46064,"Total reserves (includes gold, current US$)",1983-01-01
Libya,LY,FI.RES.TOTL.CD,8694456204.86397,"Total reserves (includes gold, current US$)",1982-01-01
Libya,LY,FI.RES.TOTL.CD,10425320457.5214,"Total reserves (includes gold, current US$)",1981-01-01
Libya,LY,FI.RES.TOTL.CD,14904803892.8944,"Total reserves (includes gold, current US$)",1980-01-01
Libya,LY,FI.RES.TOTL.CD,7605939653.19248,"Total reserves (includes gold, current US$)",1979-01-01
Libya,LY,FI.RES.TOTL.CD,4658086280.365089,"Total reserves (includes gold, current US$)",1978-01-01
Libya,LY,FI.RES.TOTL.CD,5190237317.4869795,"Total reserves (includes gold, current US$)",1977-01-01
Libya,LY,FI.RES.TOTL.CD,3434886387.03616,"Total reserves (includes gold, current US$)",1976-01-01
Libya,LY,FI.RES.TOTL.CD,2436846615.49503,"Total reserves (includes gold, current US$)",1975-01-01
Libya,LY,FI.RES.TOTL.CD,3965710704.1354795,"Total reserves (includes gold, current US$)",1974-01-01
Libya,LY,FI.RES.TOTL.CD,2297339603.9939604,"Total reserves (includes gold, current US$)",1973-01-01
Libya,LY,FI.RES.TOTL.CD,2990318988.39396,"Total reserves (includes gold, current US$)",1972-01-01
Libya,LY,FI.RES.TOTL.CD,2679173141.29397,"Total reserves (includes gold, current US$)",1971-01-01
Libya,LY,FI.RES.TOTL.CD,1595900689.9915302,"Total reserves (includes gold, current US$)",1970-01-01
Libya,LY,FI.RES.TOTL.CD,918062399.992783,"Total reserves (includes gold, current US$)",1969-01-01
Libya,LY,FI.RES.TOTL.CD,555590299.992783,"Total reserves (includes gold, current US$)",1968-01-01
Libya,LY,FI.RES.TOTL.CD,385446799.99329597,"Total reserves (includes gold, current US$)",1967-01-01
Libya,LY,FI.RES.TOTL.CD,339427459.99329597,"Total reserves (includes gold, current US$)",1966-01-01
Libya,LY,FI.RES.TOTL.CD,245992079.99429598,"Total reserves (includes gold, current US$)",1965-01-01
Libya,LY,FI.RES.TOTL.CD,171922959.995757,"Total reserves (includes gold, current US$)",1964-01-01
Libya,LY,FI.RES.TOTL.CD,121975999.99603999,"Total reserves (includes gold, current US$)",1963-01-01
Libya,LY,FI.RES.TOTL.CD,96165599.99666,"Total reserves (includes gold, current US$)",1962-01-01
Libya,LY,FI.RES.TOTL.CD,86959999.99724,"Total reserves (includes gold, current US$)",1961-01-01
Libya,LY,FI.RES.TOTL.CD,82389999.99881,"Total reserves (includes gold, current US$)",1960-01-01
Libya,LY,NE.TRD.GNFS.ZS,99.62098919466091,Trade (% of GDP),2016-01-01
Libya,LY,NE.TRD.GNFS.ZS,99.62098919466091,Trade (% of GDP),2015-01-01
Libya,LY,NE.TRD.GNFS.ZS,99.62098919466091,Trade (% of GDP),2014-01-01
Libya,LY,NE.TRD.GNFS.ZS,99.62098919466091,Trade (% of GDP),2013-01-01
Libya,LY,NE.TRD.GNFS.ZS,99.62098919466091,Trade (% of GDP),2012-01-01
Libya,LY,NE.TRD.GNFS.ZS,99.62098919466091,Trade (% of GDP),2011-01-01
Libya,LY,NE.TRD.GNFS.ZS,107.702458748139,Trade (% of GDP),2010-01-01
Libya,LY,NE.TRD.GNFS.ZS,102.05807153887,Trade (% of GDP),2009-01-01
Libya,LY,NE.TRD.GNFS.ZS,101.489331770223,Trade (% of GDP),2008-01-01
Libya,LY,NE.TRD.GNFS.ZS,102.224151279825,Trade (% of GDP),2007-01-01
Libya,LY,NE.TRD.GNFS.ZS,101.85933128341499,Trade (% of GDP),2006-01-01
Libya,LY,NE.TRD.GNFS.ZS,90.8608896854615,Trade (% of GDP),2005-01-01
Libya,LY,NE.TRD.GNFS.ZS,96.12933207924009,Trade (% of GDP),2004-01-01
Libya,LY,NE.TRD.GNFS.ZS,90.6127305175491,Trade (% of GDP),2003-01-01
Libya,LY,NE.TRD.GNFS.ZS,78.8597570352145,Trade (% of GDP),2002-01-01
Libya,LY,NE.TRD.GNFS.ZS,43.1734496124031,Trade (% of GDP),2001-01-01
Libya,LY,NE.TRD.GNFS.ZS,45.2810937659422,Trade (% of GDP),2000-01-01
Libya,LY,NE.TRD.GNFS.ZS,34.8016301090735,Trade (% of GDP),1999-01-01
Libya,LY,NE.TRD.GNFS.ZS,40.2527075812274,Trade (% of GDP),1998-01-01
Libya,LY,NE.TRD.GNFS.ZS,48.63241218460671,Trade (% of GDP),1997-01-01
Libya,LY,NE.TRD.GNFS.ZS,52.545155993431905,Trade (% of GDP),1996-01-01
Libya,LY,NE.TRD.GNFS.ZS,51.5917602996255,Trade (% of GDP),1995-01-01
Libya,LY,NE.TRD.GNFS.ZS,53.1524029296679,Trade (% of GDP),1994-01-01
Libya,LY,NE.TRD.GNFS.ZS,59.792113159022705,Trade (% of GDP),1993-01-01
Libya,LY,NE.TRD.GNFS.ZS,56.058065192327796,Trade (% of GDP),1992-01-01
Libya,LY,NE.TRD.GNFS.ZS,64.59637011468661,Trade (% of GDP),1991-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1990-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1989-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1988-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1987-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1986-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1985-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1984-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1983-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1982-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1981-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1980-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1979-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1978-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1977-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1976-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1975-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1974-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1973-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1972-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1971-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1970-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1969-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1968-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1967-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1966-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1965-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1964-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1963-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1962-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1961-01-01
Libya,LY,NE.TRD.GNFS.ZS,70.797800855223,Trade (% of GDP),1960-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.83002085583101,Agricultural land (% of land area),2016-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.83002085583101,Agricultural land (% of land area),2015-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.83002085583101,Agricultural land (% of land area),2014-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.83002085583101,Agricultural land (% of land area),2013-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.83002085583101,Agricultural land (% of land area),2012-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.4450535409574,Agricultural land (% of land area),2011-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.871237913098,Agricultural land (% of land area),2010-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.95119900419591,Agricultural land (% of land area),2009-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.0501199416366,Agricultural land (% of land area),2008-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.8704135719526,Agricultural land (% of land area),2007-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.8687648896619,Agricultural land (% of land area),2006-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.359247871139,Agricultural land (% of land area),2005-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.4622905143064,Agricultural land (% of land area),2004-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.72607968081509,Agricultural land (% of land area),2003-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.80851379534909,Agricultural land (% of land area),2002-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.796148678169,Agricultural land (% of land area),2001-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.888474886447,Agricultural land (% of land area),2000-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.8332440297092,Agricultural land (% of land area),1999-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.7755401495355,Agricultural land (% of land area),1998-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.7400934802859,Agricultural land (% of land area),1997-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.6947547172922,Agricultural land (% of land area),1996-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.3897484935165,Agricultural land (% of land area),1995-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.179541501455,Agricultural land (% of land area),1994-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.9083332646382,Agricultural land (% of land area),1993-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.526663314346,Agricultural land (% of land area),1992-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.1408716583271,Agricultural land (% of land area),1991-01-01
South Africa,ZA,AG.LND.AGRI.ZS,78.8070134944646,Agricultural land (% of land area),1990-01-01
South Africa,ZA,AG.LND.AGRI.ZS,78.5597111508627,Agricultural land (% of land area),1989-01-01
South Africa,ZA,AG.LND.AGRI.ZS,78.2299746927268,Agricultural land (% of land area),1988-01-01
South Africa,ZA,AG.LND.AGRI.ZS,78.0238894063919,Agricultural land (% of land area),1987-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.817804120057,Agricultural land (% of land area),1986-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.51527091971741,Agricultural land (% of land area),1985-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.51527091971741,Agricultural land (% of land area),1984-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.51527091971741,Agricultural land (% of land area),1983-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.51527091971741,Agricultural land (% of land area),1982-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.5705017764552,Agricultural land (% of land area),1981-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.6199622451755,Agricultural land (% of land area),1980-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.6611793024425,Agricultural land (% of land area),1979-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.7188831826163,Agricultural land (% of land area),1978-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.75185682842991,Agricultural land (% of land area),1977-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.80296597944091,Agricultural land (% of land area),1976-01-01
South Africa,ZA,AG.LND.AGRI.ZS,77.9703072319449,Agricultural land (% of land area),1975-01-01
South Africa,ZA,AG.LND.AGRI.ZS,78.15166228391959,Agricultural land (% of land area),1974-01-01
South Africa,ZA,AG.LND.AGRI.ZS,78.3041653958074,Agricultural land (% of land area),1973-01-01
South Africa,ZA,AG.LND.AGRI.ZS,78.473155330602,Agricultural land (% of land area),1972-01-01
South Africa,ZA,AG.LND.AGRI.ZS,78.6339018539432,Agricultural land (% of land area),1971-01-01
South Africa,ZA,AG.LND.AGRI.ZS,78.79877008301109,Agricultural land (% of land area),1970-01-01
South Africa,ZA,AG.LND.AGRI.ZS,78.9636383120791,Agricultural land (% of land area),1969-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.128506541147,Agricultural land (% of land area),1968-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.2851313587615,Agricultural land (% of land area),1967-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.5035817622765,Agricultural land (% of land area),1966-01-01
South Africa,ZA,AG.LND.AGRI.ZS,79.6395980512575,Agricultural land (% of land area),1965-01-01
South Africa,ZA,AG.LND.AGRI.ZS,80.5793469569447,Agricultural land (% of land area),1964-01-01
South Africa,ZA,AG.LND.AGRI.ZS,81.60565168289241,Agricultural land (% of land area),1963-01-01
South Africa,ZA,AG.LND.AGRI.ZS,82.5454005885796,Agricultural land (% of land area),1962-01-01
South Africa,ZA,AG.LND.AGRI.ZS,83.53460996298709,Agricultural land (% of land area),1961-01-01
South Africa,ZA,AG.LND.AGRI.ZS,83.53460996298709,Agricultural land (% of land area),1960-01-01
South Africa,ZA,SP.DYN.CBRT.IN,20.415,"Birth rate, crude (per 1,000 people)",2016-01-01
South Africa,ZA,SP.DYN.CBRT.IN,20.415,"Birth rate, crude (per 1,000 people)",2015-01-01
South Africa,ZA,SP.DYN.CBRT.IN,20.656999999999996,"Birth rate, crude (per 1,000 people)",2014-01-01
South Africa,ZA,SP.DYN.CBRT.IN,20.883000000000003,"Birth rate, crude (per 1,000 people)",2013-01-01
South Africa,ZA,SP.DYN.CBRT.IN,21.1,"Birth rate, crude (per 1,000 people)",2012-01-01
South Africa,ZA,SP.DYN.CBRT.IN,21.313000000000002,"Birth rate, crude (per 1,000 people)",2011-01-01
South Africa,ZA,SP.DYN.CBRT.IN,21.534000000000002,"Birth rate, crude (per 1,000 people)",2010-01-01
South Africa,ZA,SP.DYN.CBRT.IN,21.776999999999997,"Birth rate, crude (per 1,000 people)",2009-01-01
South Africa,ZA,SP.DYN.CBRT.IN,22.051,"Birth rate, crude (per 1,000 people)",2008-01-01
South Africa,ZA,SP.DYN.CBRT.IN,22.355,"Birth rate, crude (per 1,000 people)",2007-01-01
South Africa,ZA,SP.DYN.CBRT.IN,22.686,"Birth rate, crude (per 1,000 people)",2006-01-01
South Africa,ZA,SP.DYN.CBRT.IN,23.028000000000002,"Birth rate, crude (per 1,000 people)",2005-01-01
South Africa,ZA,SP.DYN.CBRT.IN,23.357,"Birth rate, crude (per 1,000 people)",2004-01-01
South Africa,ZA,SP.DYN.CBRT.IN,23.656,"Birth rate, crude (per 1,000 people)",2003-01-01
South Africa,ZA,SP.DYN.CBRT.IN,23.921,"Birth rate, crude (per 1,000 people)",2002-01-01
South Africa,ZA,SP.DYN.CBRT.IN,24.155,"Birth rate, crude (per 1,000 people)",2001-01-01
South Africa,ZA,SP.DYN.CBRT.IN,24.372,"Birth rate, crude (per 1,000 people)",2000-01-01
South Africa,ZA,SP.DYN.CBRT.IN,24.596,"Birth rate, crude (per 1,000 people)",1999-01-01
South Africa,ZA,SP.DYN.CBRT.IN,24.851999999999997,"Birth rate, crude (per 1,000 people)",1998-01-01
South Africa,ZA,SP.DYN.CBRT.IN,25.163,"Birth rate, crude (per 1,000 people)",1997-01-01
South Africa,ZA,SP.DYN.CBRT.IN,25.541,"Birth rate, crude (per 1,000 people)",1996-01-01
